id,taxonomy_id,term_uri,facet,label,definition,parent_id,data,created_at,updated_at,deleted_at
394b9648-f65c-4d00-b35c-88484ac786a9,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SP110000,focusArea,Interfaith,"Projects using an approach to worship and belief representing multiple faiths that have gathered together to establish a worldwide Christian (or other religious) unity; to promote cooperation on such common tasks as supporting missions, working with students and sponsoring conferences; to establish mutual understanding regarding the fundamental issues of belief, worship and polity; and to serve as a united witness on world problems.",96fea4b9-0c10-4d4f-ab68-9a9113416aa3,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
39688316-91ba-4cd9-b90c-a3865c9b9c66,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SH030000,focusArea,Media access and policy,"Media access and policy describes the right and ability of the public to have direct access to media content, and the right and ability of a content provider to have direct access to the public. This includes access to the appropriate technologies, to full and complete data, to a wide range of information sources, and to resources that allow transparency and comprehensibility in communication.",6c1cb748-c0c4-4c41-9eb7-8a5d3206991f,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3991e3b7-d5ec-4f01-ac7e-71faa1e9c885,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA090000,focusArea,Historical activities,"The promotion of public awareness and appreciation of history, historical artifacts, and genealogy. Includes organized opportunities for individuals to pursue their interest in the history of a particular city, state, nation or region, often through the medium of a club or society that is under the leadership of people who are knowledgeable in the subject. Activities may include field trips which enable participants to visit the city, state, nation or region of the world of interest to them; lectures, slide shows and other presentations that provide information about the history of specific areas; opportunities for members to share and/or discuss their own work on major issues in the field; and other activities that promote the study and appreciation of history. For historical societies whose primary function is to operate a museum, use History museums, Sport and hobby museums, or Museums.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3a0663f6-b047-45cb-8233-c0b742f7db2c,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PE070000,POPULATION,Multi-racial/Multi-ethnic people,"People having more than one strong racial, ethnic, or cultural identity or ancestry.",43c02ebe-e5ee-4fbd-93d2-a13c969175ad,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
3a22f399-df66-4bf3-889d-b2787f12efeb,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA080000,focusArea,Humanities,"Activities which provide opportunities for residents of the community to participate in the study and discussion of contemporary values and public issues in the humanities and social sciences including the areas of literature, history, philosophy, classical and modern languages, archaeology, linguistics and jurisprudence with the objective of developing an understanding and appreciation for these fields of learning. Also includes more formal studies and explorations in these fields.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3cafed33-3ad3-42fa-adf5-593ee6419257,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PE020000,POPULATION,Asian people,"People having origins in any of the original peoples of the Far East, Southeast Asia, Central Asia, or the Indian subcontinent and who may or may not identify with the cultural traditions and practices of that region.",43c02ebe-e5ee-4fbd-93d2-a13c969175ad,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
3d016dbf-f1c1-4cf5-8157-ba902f3627db,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR100000,focusArea,Freedom of religion and belief,"Work for passage of legislation and other social measures that protect or extend the rights of individuals to conduct their lives according to the precepts of their faith or to not participate in religion as they so choose. Includes: the freedom to adopt, change or renounce a religion or belief; freedom from coercion to practice a particular religion or belief; and the right to manifest one's religion or belief.",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3d848e08-39d6-4ee4-9010-b3cdf3914a05,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SP050000,focusArea,Hinduism,"Religious philosophy that originated on the Indian subcontinent and which is marked by a caste system; an outlook that tends to view all forms and theories as aspects of one eternal being and truth; a belief in ahimsa, karma, dharma, samsara and moksha; and the practice of the way of works, the way of knowledge or the way of devotion as the means of release from the round of rebirths. Organizations and projects making reference to Jainism, Ashram, and Vedic should also be classified here.",96fea4b9-0c10-4d4f-ab68-9a9113416aa3,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3dea3077-3c8e-414d-9085-81bb7d70cf96,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF070000,POPULATION,Confucists,Adherents of Confucianism.,e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
3e7bdc5d-2fb5-427a-9926-dfe54c938fd4,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR170000,focusArea,Economic justice,"Work to establish principles of economic fairness and to create opportunities for all people to create a sufficient material foundation upon which to have a dignified, productive, and creative life beyond the economic realm. Methods to achieve this might include progressive taxation, earned income credits, affordable housing, need-based student financial aid and other policies and activities resulting in more equitable allocation of benefits among participants in an economy. Use For: Economic equality; Economic inequality; Equal economic opportunity; Income inequality; Distributive justice; Economic egalitarianism.",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3ee53ca1-3033-4a02-a07b-3f220b566eac,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE050000,focusArea,Out-patient medical care,"Care provided in health centers, clinics, and other facilities that provide walk-in, walk-out diagnostic and treatment services of a specialized nature for people whose care does not require confinement or a hospital stay. Includes special care, such as: Antivenin supplies; Artificial organs; Chemotherapy/radiation therapy; Clinical trials; Coma management; Diagnostic services including Diagnostic radiology/imaging (majors being CAT scans, chest x-rays, GI series, MRI, ultrasound); Blood tests; Bone density tests (for osteoporosis); Heart catheterization monitoring; and Pediatric evaluation. Dialysis centers; Hyperbaric chambers; Outpatient surgery; Pacemakers; Pain management; Second opinions; Sex change operations; Tattoo removal; and Weight management (other than eating disorders).",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
3f26884e-8174-41a7-ab26-0f405ac35ea9,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PE040000,POPULATION,White/Caucasian/European people,People having origins in any of the original peoples of Europe.,43c02ebe-e5ee-4fbd-93d2-a13c969175ad,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
3f3acfbb-eea2-4e42-ad27-55c28ad21a59,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR030000,focusArea,Criminal justice system rights,Work for the passage and enforcement of laws and other social measures that protect and promote the right to equal access to justice and legal representation.,05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
41393b62-ba7e-4996-bd8a-584567bbbebc,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG100000,focusArea,Paranormal and mystic studies,"Research and teaching which addresses phenomena which are beyond the normal range of what is scientifically explainable, including such things as out-of-the-body experiences (especially around death), telekinesis, telepathy, precognition, clairvoyance, teleportation, bilocation, perception of spirits, possession, channeling, perception of auras or other forms of energy, astrology, palmistry, Tarot card reading and other similar disciplines.",5919c2ab-be9e-48af-9e81-67758223453a,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
4150f848-a3ef-4711-b46f-3fcf5ff40e26,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ070000,focusArea,Fire prevention and control,"Control and extinction of fires in urban and suburban areas as well as high-rise fires, marine fires, fires involving petrochemicals or hazardous materials and those associated with air crashes; the inspection of buildings, housing units, and industrial plants to ensure compliance with fire codes in order to eliminate or reduce potential fire hazards; and the maintenance of equipment and trained firefighters necessary for a quick and efficient response to fires when they occur. Also included are informational programs about the measures that people can take to protect homes, businesses and other property from the threat of fire; supply fire suppression equipment; and provide relief and/or recovery services for victims of fire.",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
42c83a17-e5fa-4885-8230-fce43d400871,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SK080000,focusArea,Immigration and naturalization,"Promotion, study, and implementation of policies and regulations regarding the immigration and naturalization of people from other countries. Included are programs dealing with such issues as: permanent residence, visa regulations, work status, asylum for refugees, citizenship requirements, naturalization process, immigration detention, etc. See also: Customs and border control; Immigrant and refugee rights (in Human rights); Immigrant and refugee services (in Human services).",cd8ae35a-a7a6-4e31-92f2-eae545653e9b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
433e0f67-4e5b-4adb-8929-66dbdf54d475,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SC020000,focusArea,Climate change,"Activities concerned with increased levels of greenhouse gases (including carbon dioxide) in the atmosphere and the resulting changes to the earth's climate, including a trend toward higher average global temperatures.",d1dd1da5-e8cd-4d8d-8c3e-d1d0dfb46496,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
43c02ebe-e5ee-4fbd-93d2-a13c969175ad,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PE000000,POPULATION,Ethnic and racial groups,"Groups of people who identify with each other based on common ties of ancestry, homeland, or culture, or by certain physical traits. Use this term for People of color (that is, a variety of groups that exclude Whites/Caucasians).",,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
451b0a15-b5ea-4b2e-b788-673494a3f965,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR060000,focusArea,Freedom from violence and torture,"Work to support the right to freedom from organized violence, inhuman or degrading treatment or punishment, and torture (the deliberate infliction of severe physical or psychological pain, often by state agents, with the intention of causing suffering). Organized violence may be associated with armed conflict, state oppression, or the failure of a state to ensure the safety of its people, and may include murder, systematic rape, sexual slavery, and forced pregnancy.",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
46899096-5cdf-40c7-8ce2-38cd39026afd,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA070000,focusArea,Museums,"To acquire, preserve, research, exhibit and provide for the educational use of works of art, objects or artifacts that are related to the study of zoology, biology, botany, mineralogy, geology and other natural sciences; history; archeology; or science and technology in a popular and fairly non-technical way. Organizations and projects in this category have art and science collections that represent a major portion of their collection. Includes cultural, preservation, and health museums.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
47eacd0f-6d1d-40fc-a685-4136ac6bcc2f,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA040000,focusArea,Cultural awareness,"Promotion and presentation of artistic expression within a particular ethnic community; work for the preservation and promotion of the traditions, values and lifestyles of different cultural groups; organized activities and events which promote cultural exchange locally or nationally; and efforts to encourage understanding and respect for different cultural heritages among the youthful members of the group as well as the mainstream population.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
48ec6392-11ca-48a1-ba4c-88f81280e1cd,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SN010000,focusArea,Sustainable development,"Promotion of policies and activities providing for economic, ecological, political and cultural development that preserve capacities for the future. In particular, development that does not deplete or destroy the natural environment, its finite resources (including air and water) or, in the case of renewable resources, respecting the rate at which they can regenerate healthy populations.",4a5c4579-a611-45b3-8244-e0c2c5429c59,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
49d1e512-3f8f-4be5-b746-45f79505723f,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SF020000,focusArea,Technology,Efforts to support or conduct research in the area of science which applies mathematical and scientific principles to the solution of practical problems for the benefit of society.,6112e133-fbeb-48b9-82fd-fef339aef9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
4a5c4579-a611-45b3-8244-e0c2c5429c59,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SN000000,focusArea,Community and economic development,"Work to strengthen the health and prosperity of communities and increase the capacity of various community organizations to improve the quality of life for all, including community and neighborhood development and improvement services; urban, rural, and sustainable economic development programs; business and financial services and services to improve or develop commercial and industrial enterprises within communities; services to enhance, improve, and protect the workforce and promote employment; efforts to develop and rehabilitate community housing, and organize tenants and homeowners; and community service programs.",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
4a77dfe8-e9e4-439e-bb9d-13dc9a1e57e0,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SK010000,focusArea,Public policy,"Study or analysis of, research or teaching about, management or development of public policy, i.e. the principles that govern society and the ways they manifest themselves in public discourse, government and legislative action, regulation and funding.",cd8ae35a-a7a6-4e31-92f2-eae545653e9b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
4f4efe30-7b8c-49e4-a158-4e020603128c,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SD020000,focusArea,Foundations,"Organizations that are established to maintain or aid social, educational, religious or other charitable activities serving the common welfare, primarily through grants using assets which are usually contributed by a single source such as an individual, family or corporation. And organizations whose grant funds are derived from many donors rather than from a single source and held in an endowment that is independently administered. Income from the endowment is used to make grants for charitable purposes, usually in a specific community or region. In some regions, foundations may also work to achieve their mission through strategies other than grantmaking; for instance, operating their own programs, investing in other projects, or providing technical assistance or other services to beneficiary organizations.",73f4866b-3bbd-4824-a734-cbbb9caa8d0b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
4fb26da3-5eac-4b50-a6d1-8bafbc4f23b7,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SF010000,focusArea,Physical and earth sciences,"Efforts to support or conduct research in the physical and earth sciences, i.e., the scientific study of inanimate objects, processes of matter and energy and associated phenomena. Use this term for organizations that conduct research that broadly covers the physical and earth sciences or for those that address areas of scientific study not broken out at a lower level.",6112e133-fbeb-48b9-82fd-fef339aef9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
500d4f49-cdda-4973-8427-8be07450ecde,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SS050000,focusArea,Youth development,"Recreational, socialization, enrichment, cultural, entertainment, and developmental activities for children and youth, sometimes offered through youth-oriented clubs, teen centers, or safe spaces. Use this term for general purpose youth centers and clubs, like Police Athletic Leagues. Also includes programs that work to build character and develop leadership and social skills among children and youth. Does not include education related services, such as dropout programs, remedial education, etc. (see Education); or social service programs for families (see Family services) and custodial care services for children and youth (see Supportive housing). Other specific types of services, institutions such as job training and placement programs, sports, recreation programs, etc., should be classified under the category that describes their service focus; e.g., for jobs programs for youth, use Job services or Employment. For organizations that primarily provide human services for kids, use Child welfare.",08f90583-23d5-475d-a6ac-6fd56e5412e7,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
51dfc48a-fdc0-4c60-8afd-386f4b8015ce,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG050000,focusArea,Political science,"The systematic study of political institutions and behavior. Includes political philosophy, political theory, comparative government and politics, political parties and interest groups, public opinion, political research methods, studies of the government and politics of specific countries, and studies of specific political institutions and processes.",5919c2ab-be9e-48af-9e81-67758223453a,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5236ca36-751f-47e0-bc12-a7eb0641f0b9,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE140000,focusArea,Medical specialties,"Projects that include or represent physicians who have special training and expertise in one clinical area of practice which focuses on a specific age group (e.g., geriatrics, pediatrics), an organ system of the body (e.g., internal medicine, obstetrics/gynecology) or complex scientific techniques developed to diagnose or treat certain types of disorders (e.g., nuclear medicine, radiology). Use this term for projects that represent a wide variety of medical disciplines or those that are not broken out at a lower level. These may include: Aerospace medicine; Family practice (care for entire family unit); Nuclear medicine (therapeutic utilization of nuclear materials); Occupational medicine (occupational disease and injury); and Rheumatology (joints, muscles, bones and tendons).",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5369b612-8136-4474-9a3a-728c2b227e43,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF100000,POPULATION,Interfaith groups,"Groups of people who represent a variety of beliefs, faiths, and religions and who support and promote positive, cooperative interactions and dialogue. This cooperation can be in the service of greater understanding and a stronger bond between the groups, or to pursue a concrete and cooperative purpose of any other sort.",e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
5467aefa-5be5-4929-b2c8-fc58f2ecb703,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR040000,focusArea,Antidiscrimination,"Work for the passage and enforcement of laws or other social measures that will more effectively protect the rights of specific groups within the community and/or which utilize a variety of other methods including research, public education and direct services to achieve these ends; and protect civil rights which protect all citizens from discrimination based on race, color, religion, sex or national origin in the areas of voting, education, employment and housing. Use this term for programs that broadly address civil rights and advocacy issues, which focus on populations in multiple categories or which focus on populations not broken out at a lower level. See aso: Diversity and intergroup relations (in International human rights).",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
54e27a5d-f854-4f9d-8b5c-4ad196f77885,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE020000,focusArea,Health care access,"The ready availability of affordable, quality health and medical care, especially for those in remote areas (rural areas, Indian/Native American reservations, underserved urban areas and other locations without adequate health care services), those with language barriers (culturally sensitive health care) and those who cannot afford to pay for adequate care. Includes efforts to address disparities in life expectancy; quality of life, rates of disease, disability and death; severity of disease; and access to treatment due to an individual's social position or other socially determined circumstances. Use for: Health care parity; Health equity; Right to health care; Patient access; Health care expansion; Culturally sensitive health care.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
55b1af6b-4594-4cd0-8437-490a5c536713,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PD040200,POPULATION,Children of LGBTQ parents,This is usually members of the family unit 0 to 18 years of age who are currently being raised by same-sex or LGBT parents. This term could in some circumstances also refer to adult children who were raised by LGBT(Q) parents.,61343652-68ec-468f-aad3-65efd88a213d,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
55eb67ed-2c54-4cf2-8277-e67a5f11f793,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PJ090000,POPULATION,Emergency responders,"Uniformed personnel who are a first line of defense and response in emergencies like crimes, accidents, and disasters, such as police, firefighters, EMTs, and others.",212fc437-660e-4f33-9c3b-08d97ba29ba8,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
56559d27-5e66-49e4-b02a-70e6dab815e2,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ020000,focusArea,Abuse prevention and services,"Attempts to prevent and eliminate personal abuse, including abuse of children, spouses, intimate partners, older adults, people with disabilities, students, or prisoners, whether this abuse occurs in the home, school, residential care, other protected settings, or elsewhere. Includes efforts to deal globally with the prevention of violence, abuse, and neglect in protected settings and elsewhere. For family violence shelters and services, use Domestic violence shelters. See also: Sexual assault victim services (in Health) and Victim aid (in Human services).",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
56c6e7cc-cc9b-4b48-aa93-16bf2da3b9ad,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SC010000,focusArea,Environmental justice,"Activities seeking to ensure the fair distribution of benefits, hazards and burdens related to the environment among all peoples and communities regardless of wealth, ethnicity or geographical location, especially in relation to industrial emissions or accidents, agricultural activities, land use and planning, and weather events with deleterious effects on the quality and availability of water, air, soil, food, wildlife and other natural resources. Also the study, theoretical and applied, of these issues. See also: Environmental health.",d1dd1da5-e8cd-4d8d-8c3e-d1d0dfb46496,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
56d03ce3-e6d9-4991-a8ec-70412e618f97,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PJ130000,POPULATION,Farm workers,"People employed for labor in agriculture, often on a seasonal basis. For people who own their farm, use Farmers. See also: Migrant workers.",212fc437-660e-4f33-9c3b-08d97ba29ba8,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
56d05647-bae9-423e-98ba-691e1debcae6,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PC010000,POPULATION,LGBTQIA+ people,"People who identify as lesbian, gay, bisexual, transgender, queer, questioning, intersex, asexual, pansexual or two-spirit, as well as other individuals with related identities. This umbrella term groups all individuals who do not identify as heterosexual or cisgender.",8d604373-cb3e-440b-aace-20b662e81962,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
572c3c25-0553-46f6-8930-6fdd4d0dadfe,ad45a607-0d5d-4c9e-83c7-4ad9a44f3d81,necFunding:6,,Program-related investments,,,,2025-05-18 18:46:03.203687+00,2025-05-18 18:46:03.203687+00,
57def2fc-8787-43cc-b869-3e46fd6f82d7,ad45a607-0d5d-4c9e-83c7-4ad9a44f3d81,necFunding:1,,Grant,,,,2025-05-18 18:46:01.465674+00,2025-05-18 18:46:01.465674+00,
5819a8f8-abf0-4ffc-91de-a7d8b7df9a90,f1bfbae2-3b2f-42b8-8b02-747ee1504399,necSimple:energyAndUtilities,focusArea,Energy & Utilities,,,,2025-05-19 12:21:36.965564+00,2025-05-19 12:21:36.965564+00,
58c12be1-1c8e-4ec1-abb8-a23a7fd93ca0,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PA000000,POPULATION,Age groups,"People categorized by age. The age ranges provided are the ones considered by Candid to be fairly common and sensible ranges associated with each term, but other organizations associate quite different ranges with some of the terms.",,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
5919c2ab-be9e-48af-9e81-67758223453a,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG000000,focusArea,Social sciences,"The study of, teaching of, or research in one or more of, the social sciences, including economics, psychology, political science and demographics. Also includes interdisciplinary research programs such as black studies and urban studies.",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5a0eecf9-b609-4aaa-8f3f-3bcb83f3045a,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PG070000,POPULATION,Out-of-home youth,"Young people, usually adolescents, who are living in foster care, in juvenile justice centers, homeless shelters, or on the streets.",0a8754d2-78da-4098-8841-61a78e986e86,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
5b26eaa1-089b-4329-8206-75b7e0ffda70,ad45a607-0d5d-4c9e-83c7-4ad9a44f3d81,necFunding:7,,Federal grant,,,,2025-05-18 18:46:03.527468+00,2025-05-18 18:46:03.527468+00,
5b777d8c-935b-4838-b58d-0fa64503ecbc,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SB010000,focusArea,Equal opportunity in education,"Provision of programs or policy initiatives intended to insure equal access to educational opportunities regardless of potential barriers such as race, ethnicity, age, ability or disability, gender, religion, social class, citizenship and sexual orientation.",95050dbb-3d92-4cf5-a62c-11916c5af9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5baa5a1a-3c63-4659-95da-7c3d898a72e0,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG010000,focusArea,Anthropology,"The systematic study of human beings, their antecedents and related primates, and their cultural behavior and institutions, in comparative perspective. Includes research, teaching or study in the areas of: Biological/physical anthropology; Primatology; Human paleontology and prehistoric archaeology; Hominid evolution; Anthropological linguistics; Ethnography; Ethnology; Ethnohistory; Sociocultural anthropology; Psychological anthropology; Applications to medicine, forensic pathology, museum studies, and international affairs. For anthropology museums, use Natural history museums.",5919c2ab-be9e-48af-9e81-67758223453a,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5dd334d9-6654-4bf4-bd2a-6f75afc5c711,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SK040000,focusArea,Democracy,"The activities of a political system where citizens choose their government through open elections, citizens are active participants in public life and civic culture, the human rights of all citizens are protected by their government, and citizens are governed by the rule of law. This includes the establishment of democratic institutions in societies which had not formerly had them; the protection of democratic institutions under threat of overthrow or attrition; and the expansion of democratic institutions and principles to new areas of public life. This can also refer specifically to the principles and practices of Liberal democracy which may include constitutional protections of rights such as liberty and equality, promotion of openness and integrity in democratic institutions, and wider and more meaningful participation by all.",cd8ae35a-a7a6-4e31-92f2-eae545653e9b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5f5b31d7-7b6f-4ef9-9851-dcdf7ee84c23,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SF040000,focusArea,Biology,"Efforts to support or conduct research in sciences which analyze the structure, function, growth, origin, evolution or distribution of living organisms and their relations to their natural environments. Use this high-level code for organizations that conduct broad research in biology/life sciences or focus on a specific area not broken out at a lower level, e.g., marine biology, biotechnology, biophysics, cell biology, microbiology/bacteriology, toxicology, biological immunology, and virology.",6112e133-fbeb-48b9-82fd-fef339aef9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
5fe26ac4-18fd-45c9-a727-3afd33749f72,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SB030000,focusArea,Elementary and secondary education,"Formal education provided by elementary and secondary schools for children and adolescents through a graded system of instruction that focuses initially on basic skills such as reading, writing, and mathematics and later on a broader curriculum of study which prepares students for specific employment opportunities or undergraduate, graduate and/or professional study of specific fields or practices.",95050dbb-3d92-4cf5-a62c-11916c5af9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6002bcda-3913-4ef0-946c-2bb2bd1da640,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE010000,focusArea,Health care quality,"Health care quality is receiving the best possible care for an illness or condition including the avoidance of errors/mistakes, patient safety, respectful treatment by health care professionals and clear answers to questions about treatment. Use for: HCQ, Health care improvement. See also: Patient-Centered care.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6037c2f2-ef90-495e-aaf8-2b19117c7543,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SK060000,focusArea,National security,"Activities to ensure the success and security of the state and its infrastructure via economic, political, diplomatic, intelligence and other means. This is accomplished in the face of threats from other states, from non-state actors, and from widespread disasters and/or scarcity. Use For: Department of Homeland Security.",cd8ae35a-a7a6-4e31-92f2-eae545653e9b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6112e133-fbeb-48b9-82fd-fef339aef9b9,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SF000000,focusArea,Science,"Efforts to promote or conduct research and study in the physical and life sciences, mathematics, engineering and technology. Does not include medical research; or research institutes and services operating in a single major group area. For these organizations and programs, use the most appropriate subject code, and a research code from either the Organization Type or Support Strategy facets",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
61343652-68ec-468f-aad3-65efd88a213d,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PD000000,POPULATION,Family relationships,"The roles and relationships between members of birth, adoptive, transitional, and chosen families.",,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
61f61997-23ac-48e5-9bed-813f48953f40,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SM060000,focusArea,Food waste,"Efforts to reduce food waste, including from manufacturers, retailers, restaurants, and homes. Includes prevention of food waste through enhanced product management and utilization by manufacturers; food rescue and redistribution efforts; and enhanced food recycling.",fb3c0175-ebc9-4f6e-85e0-64092e7bb139,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
